Loss,Accuracy
Loss,Accuracy
0.005492587108165026,0.90625
0.07022026181221008,0.03125
0.0068564871326088905,0.96875
0.017778709530830383,0.59375
0.028518009930849075,0.96875
0.015688158571720123,0.71875
0.00916442833840847,0.96875
0.011836707592010498,0.34375
0.0031564272940158844,0.90625
0.005481269676238298,0.625
0.0057270722463727,0.9375
0.0044806478545069695,0.75
0.00224998383782804,0.90625
0.008727485314011574,0.71875
0.005925264675170183,0.71875
0.0028902296908199787,0.5
0.005134801845997572,0.8125
0.004124744795262814,0.1875
0.0038686085026711226,0.84375
0.005369504913687706,0.75
0.009434806182980537,0.71875
0.002897351048886776,0.9375
0.8914822936058044,0.40625
0.024537932127714157,0.03125
0.014999630860984325,0.9375
0.010004543699324131,0.4375
0.025776714086532593,0.84375
0.007709953468292952,0.84375
0.0034817098639905453,0.625
0.002857964951545,0.8125
0.0025547391269356012,0.53125
0.005016340874135494,0.8125
0.008170519024133682,0.40625
0.00584114994853735,0.90625
0.004952776245772839,0.46875
0.012678797356784344,0.96875
0.006486784666776657,0.28125
0.004559909924864769,0.9375
0.005986572243273258,0.40625
0.0033227510284632444,0.84375
0.006862882990390062,0.4375
0.006652110256254673,0.9375
0.004376300610601902,0.625
0.003846599254757166,0.9375
0.0027886414900422096,0.625
0.006543449591845274,0.875
0.0035990788601338863,0.875
0.003924482502043247,0.4375
0.005411096848547459,0.96875
0.9516324400901794,0.34375
0.02876947447657585,0.125
0.015922270715236664,0.96875
0.015409816056489944,0.5625
0.008654342964291573,0.875
0.0033376412466168404,0.875
0.004644306842237711,0.84375
0.01146611012518406,0.6875
0.010240956209599972,0.90625
0.004283069167286158,0.90625
0.014397840015590191,0.8125
0.006012103520333767,0.96875
0.006629477720707655,0.6875
0.006284038070589304,0.90625
0.00925249420106411,0.28125
0.01565152034163475,0.96875
0.007132989354431629,0.3125
0.006771816872060299,1.0
0.00811760127544403,0.875
0.8919775485992432,0.96875
0.03253702074289322,0.0625
0.00939411111176014,0.875
0.010010463185608387,0.6875
0.003427834017202258,0.875
0.0038477000780403614,0.875
0.016633290797472,0.6875
0.004432175774127245,0.78125
0.010385533794760704,0.5625
0.0020904436241835356,0.8125
0.007113407365977764,0.78125
0.0022950544953346252,0.9375
0.007754465565085411,0.84375
0.0056509049609303474,0.78125
0.004191624466329813,0.875
0.00807186495512724,0.125
0.02201518788933754,0.90625
0.004239115864038467,0.9375
0.009117994457483292,0.9375
0.018322374671697617,0.5625
0.006561215501278639,0.84375
0.009946211241185665,0.9375
0.004947097972035408,0.40625
0.006136448588222265,0.875
0.0023735666181892157,0.8125
0.018800245597958565,0.84375
0.004351661540567875,0.9375
0.0032678493298590183,0.9375
0.007648594677448273,0.84375
0.9586710929870605,0.96875
0.02781417779624462,0.0
0.004392123781144619,0.90625
0.009020401164889336,0.5625
0.011961914598941803,0.9375
0.002419553231447935,0.46875
0.0023248731158673763,0.78125
0.003100855741649866,0.59375
0.00511582288891077,0.9375
0.007706437725573778,0.25
0.005190873518586159,0.9375
0.004174342844635248,0.21875
0.002602561376988888,0.96875
0.002198946662247181,0.75
0.008192441426217556,0.90625
0.002115534618496895,0.625
0.003798890858888626,0.78125
0.001722579705528915,0.875
0.0029701944440603256,0.875
0.003702722489833832,0.75
0.002545623341575265,0.8125
0.007547892164438963,0.8125
0.009072776883840561,0.9375
0.0165316853672266,0.09375
0.019337717443704605,0.9375
0.020314164459705353,0.15625
0.003576693357899785,0.90625
0.00245268945582211,0.75
0.0038557841908186674,1.0
0.0023841841612011194,0.96875
0.0030018838588148355,0.96875
0.007633414585143328,0.5625
0.010019630193710327,0.90625
0.003943020477890968,0.5
0.013647130690515041,0.84375
0.004461553879082203,0.53125
0.013179551810026169,0.78125
0.006912040524184704,0.90625
0.005154464393854141,0.90625
0.008289281278848648,0.9375
0.007860028184950352,0.375
0.012728046625852585,0.90625
0.0031543835066258907,0.96875
0.0057796938344836235,0.90625
0.8891459703445435,0.6875
0.0194842666387558,0.0625
0.005869663320481777,0.84375
0.009140332229435444,0.5
0.0017615141114220023,0.9375
0.008155493065714836,0.6875
0.008690482005476952,0.96875
0.0089998384937644,0.3125
0.010454695671796799,0.90625
0.009473156183958054,0.1875
0.005786912515759468,0.8125
0.007944665849208832,0.09375
0.015072021633386612,0.875
0.009293134324252605,0.25
0.004377907607704401,0.90625
0.0038033458404242992,0.46875
0.005652822088450193,0.78125
0.004047707188874483,0.59375
0.0057914974167943,0.90625
0.008074602112174034,0.0625
0.0023703044280409813,1.0
0.004103447776287794,0.875
0.006039231549948454,0.78125
0.004137449897825718,0.875
0.011767853982746601,0.8125
0.0045640673488378525,0.90625
0.004664074629545212,0.78125
0.002723969519138336,0.78125
0.004960276652127504,0.65625
0.010355478152632713,0.875
0.013179043307900429,0.09375
0.02368609607219696,0.9375
0.019139405339956284,0.15625
0.014619281515479088,0.84375
0.00456992257386446,0.8125
0.004867704585194588,0.96875
0.006020306143909693,0.5
0.008219954557716846,0.90625
0.004449018277227879,0.78125
0.0024492426309734583,0.875
0.0013260345440357924,0.90625
0.005638031754642725,0.78125
0.004364729858934879,0.96875
0.003971689380705357,0.28125
0.004132884554564953,0.90625
0.005826951935887337,0.625
0.007836048491299152,0.9375
0.004782394506037235,0.3125
0.021454541012644768,0.875
0.029480786994099617,0.65625
0.014208246022462845,1.0
0.014865098521113396,0.15625
0.021677445620298386,0.9375
0.010867074131965637,0.15625
0.006454817019402981,0.875
0.01009868923574686,0.78125
0.0016753175295889378,0.9375
0.002833612961694598,0.78125
0.011392222717404366,0.6875
0.01109255664050579,0.90625
0.011916903778910637,0.1875
0.009574385359883308,0.9375
0.006235439330339432,0.65625
0.005027475766837597,0.78125
0.006710498593747616,0.78125
0.01066555641591549,0.90625
0.0023388557601720095,0.9375
0.0028277868404984474,0.9375
0.005358161870390177,0.84375
0.0015611418057233095,0.75
0.0012355986982584,0.8125
0.0010213605128228664,0.59375
0.009268580004572868,0.875
0.011969460174441338,0.09375
0.020432423800230026,0.96875
0.019111163914203644,0.09375
0.014789408072829247,0.9375
0.005677528213709593,0.3125
0.004062232095748186,0.59375
0.004435189068317413,0.625
0.009304146282374859,0.875
0.0035268019419163465,0.3125
0.006257272325456142,0.9375
0.008184922859072685,0.375
0.01429334282875061,0.875
0.007967212237417698,0.40625
0.007031472399830818,1.0
0.004109345376491547,0.5625
0.0036357834469527006,0.9375
0.001316525973379612,0.65625
0.0035800489131361246,0.96875
0.0040927669033408165,0.53125
0.0077906521037220955,0.84375
0.007397301495075226,0.15625
0.0048957387916743755,0.96875
0.006440193857997656,0.40625
0.0076080369763076305,0.9375
0.005101565271615982,0.375
0.004949808120727539,0.9375
0.006242201663553715,0.34375
0.0032973256893455982,0.9375
0.0033737749326974154,0.40625
0.005321012809872627,0.84375
0.009527384303510189,0.1875
0.006507952697575092,0.875
0.029210612177848816,0.125
0.008336764760315418,1.0
0.020318783819675446,0.28125
0.012144386768341064,0.84375
0.0023299111053347588,0.875
0.0030962014570832253,0.875
0.007046136539429426,0.53125
0.009170802310109138,0.9375
0.014774837531149387,0.375
0.025334104895591736,0.875
0.005177204962819815,0.34375
0.01209380105137825,0.90625
0.01678762584924698,0.1875
0.03622164577245712,0.90625
0.008380407467484474,0.90625
0.0053567225113511086,0.5625
0.009152485057711601,0.8125
0.009098624810576439,0.25
0.004524889402091503,0.90625
0.0157951507717371,0.5
0.006073075346648693,0.8125
0.002025028457865119,0.84375
0.0010732996743172407,0.8125
0.0021022760774940252,0.75
0.001917107729241252,0.8125
0.0018086782656610012,0.875
0.002622658386826515,0.78125
0.005498355720192194,0.84375
0.015029361471533775,0.09375
0.016846993938088417,0.90625
0.008844085037708282,0.28125
0.006454262416809797,0.90625
0.021731143817305565,0.84375
0.00563688762485981,0.8125
0.004227710887789726,0.78125
0.006182136945426464,0.9375
0.007211810909211636,0.1875
0.008926747366786003,0.875
0.005409218370914459,0.375
0.006140273064374924,0.84375
0.005225655157119036,0.40625
0.0037802914157509804,0.9375
0.004946860019117594,0.375
0.0035366788506507874,0.9375
0.005286461673676968,0.46875
0.009080248884856701,0.875
0.010930166579782963,0.125
0.012550491839647293,0.9375
0.02386738546192646,0.28125
0.03449616581201553,0.84375
0.010431195609271526,0.125
0.006960727274417877,0.96875
0.007352219894528389,0.4375
0.004111514892429113,0.8125
0.0028057938907295465,0.78125
0.0036991348024457693,0.875
0.0047398763708770275,0.34375
0.00484858825802803,0.8125
0.006265453062951565,0.90625
0.003060956485569477,0.96875
0.0014061048859730363,1.0
0.002205743920058012,0.96875
0.00329703651368618,0.84375
0.0025221696123480797,0.84375
0.00791478343307972,0.6875
0.0016405193600803614,0.6875
0.006697519216686487,0.8125
0.00195353664457798,0.6875
0.0041596065275371075,1.0
0.024695497006177902,0.0625
0.023249506950378418,1.0
0.010745655745267868,0.375
0.00692968862131238,0.84375
0.004322180524468422,0.78125
0.0035961424000561237,0.90625
0.004497770220041275,0.28125
0.003726657945662737,0.9375
0.0022454322315752506,0.875
0.002208916237577796,0.75
0.0009180786437354982,0.96875
0.008922934532165527,0.6875
0.0016507395775988698,0.875
0.002778488676995039,0.90625
0.004567934665828943,0.1875
0.008581655099987984,0.90625
0.010391526855528355,0.125
0.0033695707097649574,0.9375
0.004207704681903124,0.34375
0.004981042817234993,0.8125
0.002902342239394784,0.46875
0.004449806176126003,0.90625
0.0027675959281623363,0.21875
0.011891862377524376,0.875
0.001964189112186432,0.90625
0.021532192826271057,0.625
0.02465222403407097,0.9375
0.014355191960930824,0.0625
0.007232660427689552,0.9375
0.005147925578057766,0.40625
0.007127135060727596,0.8125
0.002135469578206539,0.96875
0.0016644293209537864,0.96875
0.0032890550792217255,0.90625
0.0038739684969186783,0.875
0.0025591845624148846,0.96875
0.0007342121680267155,0.9375
0.006720317993313074,0.9375
0.004300663247704506,0.40625
0.005382404662668705,0.90625
0.008059117943048477,0.0625
0.019028672948479652,0.90625
0.016787096858024597,0.15625
0.005175761878490448,0.9375
0.002023901790380478,0.875
0.006130356341600418,0.84375
0.0020038955844938755,0.78125
0.004551100544631481,0.96875
0.005526712629944086,0.46875
0.008844373747706413,0.90625
0.02067166566848755,0.125
0.021034957841038704,0.90625
0.004106897860765457,0.59375
0.0030512656085193157,0.8125
0.004129176028072834,0.78125
0.003950973507016897,0.84375
0.006022606510668993,0.34375
0.009356474503874779,0.9375
0.007407493889331818,0.21875
0.009235174395143986,0.875
0.0036687145475298166,0.875
0.013896435499191284,0.90625
0.007516168057918549,0.5
0.010256890207529068,1.0
0.007283419370651245,0.9375
0.00965810939669609,0.875
0.005894575268030167,0.40625
0.007707102224230766,0.90625
0.006678422447293997,0.3125
0.004823148250579834,0.84375
0.009899795986711979,0.875
0.0028291151393204927,0.75
0.010286044329404831,0.8125
0.0067958221770823,0.1875
0.007785141002386808,0.78125
0.006875895895063877,0.5
0.0035173650830984116,0.96875
0.0034705456346273422,0.625
0.0028907163068652153,0.96875
0.009535585530102253,0.65625
0.006280188914388418,0.90625
0.007261441554874182,0.65625
0.00775822764262557,0.96875
0.008529200218617916,0.3125
0.01808953285217285,0.84375
0.015997452661395073,0.09375
0.009146858006715775,0.78125
0.009849604219198227,0.53125
0.005900449585169554,0.9375
0.025454379618167877,0.34375
0.024518415331840515,0.90625
0.006295773666352034,0.25
0.007395556196570396,0.9375
0.001969205681234598,0.875
0.002550575416535139,0.78125
0.0018847365863621235,0.875
0.02377498336136341,0.71875
0.02530374377965927,0.9375
0.011860154569149017,0.34375
0.005836281925439835,0.90625
0.005350613500922918,0.84375
0.0055433777160942554,0.78125
0.026771431788802147,0.75
0.012155139818787575,1.0
0.021023370325565338,0.4375
0.007863192819058895,0.78125
0.007368580438196659,0.46875
0.005149518139660358,0.96875
0.023206481710076332,0.78125
0.002201732015237212,0.65625
0.005045787896960974,0.90625
0.002902560867369175,0.84375
0.005424147471785545,0.5625
0.0016491683200001717,0.90625
0.0012495038099586964,0.84375
0.0015608568210154772,0.78125
