Loss,Accuracy
Loss,Accuracy
55.64091491699219,0.6875
11442.859375,0.9375
74.3555908203125,1.0
458.7743835449219,1.0
40.35252380371094,0.03125
26.414072036743164,0.09375
16.876853942871094,0.03125
5.744373321533203,0.96875
4.098324775695801,0.90625
1.4253544807434082,1.0
1.9765455722808838,0.9375
1.3947405815124512,0.96875
1.323891043663025,0.9375
1.1049410104751587,0.4375
1.17364501953125,0.875
1.1119104623794556,0.59375
0.5900678634643555,0.96875
0.23301184177398682,0.84375
0.4319418966770172,0.90625
0.44631630182266235,0.90625
0.3803972601890564,0.875
0.504098653793335,0.59375
0.5205156207084656,0.96875
1.0126537084579468,0.84375
1.273268461227417,1.0
1.7030748128890991,0.90625
0.9880687594413757,0.96875
0.7207531332969666,0.71875
0.6255089640617371,0.96875
0.6959984302520752,0.59375
1.3551230430603027,0.875
2.171311378479004,0.4375
1.4017715454101562,0.96875
2.527111291885376,0.59375
1.4753645658493042,0.90625
1.375369668006897,0.96875
0.7328155040740967,0.90625
0.4011961817741394,0.625
0.48518532514572144,0.90625
0.38887202739715576,0.34375
0.785461962223053,0.90625
1.419398546218872,0.34375
1.0422885417938232,0.84375
1.5014678239822388,0.3125
1.2078009843826294,1.0
1.6848745346069336,0.4375
0.6671245098114014,1.0
0.8671694397926331,0.96875
0.24316023290157318,1.0
0.39185580611228943,0.90625
1.0678644180297852,0.90625
3.572934150695801,0.03125
2.4006006717681885,0.96875
4.284867286682129,0.09375
1.5762062072753906,1.0
2.8482813835144043,0.875
1.0378973484039307,0.8125
2.0286788940429688,0.09375
1.6758860349655151,0.9375
2.2935638427734375,0.34375
1.5359570980072021,0.96875
2.038773775100708,0.3125
1.6194790601730347,0.96875
3.9136204719543457,0.09375
1.8512649536132812,1.0
3.9492626190185547,0.09375
1.121779441833496,0.96875
2.9023330211639404,0.4375
1.9010194540023804,0.9375
3.147226095199585,0.0625
1.5284557342529297,0.90625
3.786088466644287,0.1875
1.2638828754425049,1.0
2.961987018585205,0.0625
2.160109043121338,0.9375
4.33145809173584,0.0625
1.9337668418884277,0.84375
2.855144500732422,0.09375
1.4379857778549194,0.9375
3.282212257385254,0.0625
1.8248324394226074,0.9375
3.317704677581787,0.09375
2.372983932495117,0.9375
5.758906841278076,0.0
1.1302711963653564,0.90625
2.808335304260254,0.03125
1.2538936138153076,0.96875
2.257915496826172,0.0625
0.6474729776382446,1.0
0.7217596769332886,0.8125
0.5759338736534119,0.96875
1.0095527172088623,0.09375
1.4772453308105469,1.0
3.751617431640625,0.03125
0.9868813157081604,0.9375
1.44154953956604,0.15625
30.217361450195312,0.96875
2.585505485534668,1.0
11.818225860595703,0.84375
8.906946182250977,0.0625
16.437732696533203,0.90625
16.570953369140625,0.03125
6.81341552734375,0.125
125.55856323242188,0.96875
11.618513107299805,0.09375
6.004245281219482,0.90625
4.228052139282227,0.65625
1.3934434652328491,1.0
3.0519003868103027,0.15625
3.7487759590148926,0.96875
6.758633136749268,0.09375
1.0234636068344116,0.9375
0.8442772030830383,0.875
0.5994194746017456,0.96875
0.6129497289657593,0.84375
0.459899365901947,0.96875
0.711051344871521,0.21875
0.8589205741882324,0.96875
2.157412528991699,0.0
1.1842985153198242,0.96875
2.9585204124450684,0.5625
2.3466434478759766,1.0
4.434833526611328,0.0625
2.006126642227173,0.96875
1.1581580638885498,0.625
1.9960089921951294,0.9375
3.580103635787964,0.03125
1.1433659791946411,0.9375
1.168289303779602,0.46875
1.0583677291870117,0.9375
3.104870080947876,0.09375
1.0067641735076904,0.96875
1.8872830867767334,0.125
1.9137966632843018,0.96875
4.087355613708496,0.0
1.8271474838256836,0.875
3.137352466583252,0.03125
2.1585323810577393,0.96875
3.716954231262207,0.0625
1.478515386581421,0.96875
2.546220302581787,0.09375
1.5057501792907715,0.96875
